50.0,1.9899157535556453,0.9949555556839991,-1.2484772489821953e-06,4.974790252293136
100.0,-1.9899109966095443,-0.9949639703365172,0.994958492726268,5.969749310686817
150.0,0.9949632344206276,0.9949570380670811,3.1689530919490562e-06,1.9899181208762453
200.0,0.9949579375210498,1.8524500548162146e-06,-2.9888885781463683e-06,0.9949590596436142
250.0,-0.9949574694098232,-0.9949628047651896,0.994960529580328,2.9848771757035983
300.0,-7.291758073659917e-07,1.6790644557902595e-07,-1.9899118020390314,3.9798311907020576
350.0,-0.9949628633527077,0.9949620007668735,2.9848550694395732,10.944519361536011
400.0,4.5905035615079674e-07,0.9949550451031574,-0.9949573222516349,1.9899181171307436
450.0,-6.913440788608735e-07,1.01839103004461e-06,8.187401601729132e-08,3.0190960842446657e-10
500.0,0.9949582023377069,0.9949583327669,2.990470989494828e-08,1.9899181142427675
550.0,1.9899104083565327,-0.9949589668855717,-2.414464947675112e-06,4.9747902494851335
600.0,0.9949555627698521,1.1458660868716337e-08,-9.131753648424416e-07,0.9949590591335937
700.0,0.9949602262011398,1.9899128163065103,0.9949601711955607,5.969749305774601
800.0,-7.639227117854591e-07,-1.4157005469553142e-06,-0.9949590495584848,0.9949590576403295
900.0,-1.6380482092688742e-06,-0.9949587345915161,-0.9949582230376771,1.989918114754861
1000.0,-1.112038523668989e-06,-0.994956632508106,2.4608030772879555e-06,0.9949590593372601
