50.0,-0.006537991138885868,-0.9966944614984093,0.009850573360258852,0.004535677188711416,1.0273614856596378
60.0,-0.030749161562462435,0.004274316921198264,-0.001261517065753226,0.007885858395482774,0.2032769977451263
70.0,-0.001831178104987622,-0.0039802965649530925,-0.034585848811085416,1.0510806793430036,1.8556003737633553
80.0,0.9946793310996201,-0.00043317757176855685,0.0015024101407538366,-0.0012840147649166452,0.9957866534622575
90.0,0.00026013338751178445,-0.00018808921593050179,0.00012340054749746085,-2.5197368031213113e-05,2.3590706984322196e-05
100.0,0.0006148202377762855,0.9979426510145734,-6.739480665434415e-05,0.00019105806235664516,0.9968081575255567
110.0,0.0013478056568142411,0.00019910991523200175,-0.0009078276081431324,-0.0010289865541510705,0.0007418222282122855
120.0,-0.00033913461380373033,-3.47016046902896e-05,-0.9948538654276906,4.603764120063601e-05,0.9949847106926324
130.0,-0.003914115858641865,-0.0022374247157028416,0.0006107533039510125,-0.00017038442430065276,0.0041121862911168705
140.0,-0.013668710581953333,-0.01979226862922734,0.012775072212075585,-0.0058353105712009344,0.153776411310929
150.0,-0.003116890996873312,-0.006649108818369814,-0.001322633663519266,-0.003985917507806327,0.014195948450447915
