10.0,-1.2077759595402566,0.06265468031284138,-2.123118715036316,16.95905254011458
20.0,-0.04802575055292341,0.019234064757528646,0.037082634711503366,0.7990354460005697
30.0,-0.0010073647152256948,-0.0030838223735603523,-0.9950910304125573,0.9970504993326035
40.0,0.995185994004362,-0.00033790297743471,0.9923965538926192,1.9912524180834126
50.0,-0.03074500746314407,1.0174002247781364,0.017546859355859798,1.3427812315596572
60.0,0.0006350981010745723,-0.012481240945074832,0.004452219275904027,0.034902381171562524
70.0,-0.0029578209887484753,-0.0007909406811380006,-0.0010455358497720463,0.00207660602312032
80.0,-0.005290828451172451,-0.010001219824839626,-0.00563244268476043,0.03168382565709926
90.0,0.006055157940633655,-0.006252275417470931,-0.01592483678035883,0.06529807056286074
100.0,-0.00216641452528535,0.0008462862736028616,-0.0004750765404889232,0.0011179743575731038
110.0,0.0012017910195768998,-0.0038379403120357945,-0.0016066505411338437,0.0037207790612612257
120.0,-0.002122538043696967,-0.0002111431503512718,0.0030940181832327584,0.002801758791978415
130.0,0.00444533256111994,0.003540546227696983,-0.0003632941685809297,0.006433188667045897
140.0,-0.0029974513617914613,-0.0026801801241539205,0.0005511200183079337,0.003267791471058601
150.0,0.005655958064665657,0.006472470403252795,0.0013160967534202456,0.014999580956949643
